,State,County_x,Agency Name,Offense Description,Min. year of year_x,Offense Count_x,County_y,Min. year of year_y,Offense Count_y,County,Min. year of year,Offense Count
2424,WI,Polk,Polk Co SO,Burglary,2018,85,Polk,2019,34,Polk,2020,56
2425,WI,Polk,Osceola PD,Burglary,2018,4,Polk,2019,0,Polk,2020,6
2426,WI,Polk,Frederic PD,Burglary,2018,0,Polk,2019,0,Polk,2020,2
2427,WI,Polk,Amery PD,Burglary,2018,4,Polk,2019,4,Polk,2020,14
2428,WI,Polk,St. Croix Falls PD,Aggravated Assault,2018,4,Polk,2019,12,Polk,2020,7
2429,WI,Polk,Polk Co SO,Aggravated Assault,2018,26,Polk,2019,18,Polk,2020,24
2430,WI,Polk,Osceola PD,Aggravated Assault,2018,6,Polk,2019,20,Polk,2020,4
2431,WI,Polk,Frederic PD,Aggravated Assault,2018,0,Polk,2019,0,Polk,2020,1
2432,WI,Polk,Amery PD,Aggravated Assault,2018,22,Polk,2019,5,Polk,2020,0
2433,WI,Polk,St. Croix Falls PD,Robbery,2018,0,Polk,2019,0,Polk,2020,1
2434,WI,Polk,Polk Co SO,Robbery,2018,0,Polk,2019,2,Polk,2020,1
2435,WI,Polk,Osceola PD,Robbery,2018,1,Polk,2019,0,Polk,2020,1
2436,WI,Polk,Frederic PD,Robbery,2018,0,Polk,2019,0,Polk,2020,0
2437,WI,Polk,Amery PD,Robbery,2018,0,Polk,2019,1,Polk,2020,0
2438,WI,Polk,St. Croix Falls PD,Rape - revised 2017,2018,0,Polk,2019,1,Polk,2020,1
2439,WI,Polk,Polk Co SO,Rape - revised 2017,2018,9,Polk,2019,15,Polk,2020,5
2440,WI,Polk,Osceola PD,Rape - revised 2017,2018,0,Polk,2019,1,Polk,2020,0
2441,WI,Polk,Frederic PD,Rape - revised 2017,2018,0,Polk,2019,0,Polk,2020,1
2442,WI,Polk,Amery PD,Rape - revised 2017,2018,4,Polk,2019,2,Polk,2020,1
2443,WI,Polk,St. Croix Falls PD,Homicide,2018,0,Polk,2019,0,Polk,2020,0
2444,WI,Polk,Polk Co SO,Homicide,2018,0,Polk,2019,0,Polk,2020,0
2445,WI,Polk,Osceola PD,Homicide,2018,0,Polk,2019,0,Polk,2020,0
2446,WI,Polk,Frederic PD,Homicide,2018,0,Polk,2019,0,Polk,2020,0
2447,WI,Polk,Amery PD,Homicide,2018,0,Polk,2019,0,Polk,2020,0
2448,WI,Portage,UW-Stevens Point PD,Simple Assault,2018,0,Portage,2019,0,Portage,2020,2
2449,WI,Portage,Stevens Point PD,Simple Assault,2018,103,Portage,2019,109,Portage,2020,103
2450,WI,Portage,Portage Co SO,Simple Assault,2018,50,Portage,2019,32,Portage,2020,57
2451,WI,Portage,Plover PD,Simple Assault,2018,42,Portage,2019,31,Portage,2020,55
2452,WI,Portage,UW-Stevens Point PD,Arson,2018,0,Portage,2019,0,Portage,2020,0
2453,WI,Portage,Stevens Point PD,Arson,2018,3,Portage,2019,2,Portage,2020,2
2454,WI,Portage,Portage Co SO,Arson,2018,1,Portage,2019,1,Portage,2020,0
2455,WI,Portage,Plover PD,Arson,2018,3,Portage,2019,0,Portage,2020,3
2456,WI,Portage,UW-Stevens Point PD,Motor Vehicle Theft,2018,0,Portage,2019,0,Portage,2020,0
2457,WI,Portage,Stevens Point PD,Motor Vehicle Theft,2018,10,Portage,2019,5,Portage,2020,11
2458,WI,Portage,Portage Co SO,Motor Vehicle Theft,2018,18,Portage,2019,7,Portage,2020,10
2459,WI,Portage,Plover PD,Motor Vehicle Theft,2018,6,Portage,2019,3,Portage,2020,6
2460,WI,Portage,UW-Stevens Point PD,Larceny Theft,2018,33,Portage,2019,53,Portage,2020,25
2461,WI,Portage,Stevens Point PD,Larceny Theft,2018,345,Portage,2019,233,Portage,2020,218
2462,WI,Portage,Portage Co SO,Larceny Theft,2018,106,Portage,2019,75,Portage,2020,68
2463,WI,Portage,Plover PD,Larceny Theft,2018,159,Portage,2019,157,Portage,2020,204
2464,WI,Portage,UW-Stevens Point PD,Burglary,2018,0,Portage,2019,1,Portage,2020,0
2465,WI,Portage,Stevens Point PD,Burglary,2018,40,Portage,2019,26,Portage,2020,26
2466,WI,Portage,Portage Co SO,Burglary,2018,45,Portage,2019,56,Portage,2020,43
2467,WI,Portage,Plover PD,Burglary,2018,13,Portage,2019,14,Portage,2020,28
2468,WI,Portage,UW-Stevens Point PD,Aggravated Assault,2018,0,Portage,2019,0,Portage,2020,0
2469,WI,Portage,Stevens Point PD,Aggravated Assault,2018,32,Portage,2019,45,Portage,2020,26
2470,WI,Portage,Portage Co SO,Aggravated Assault,2018,28,Portage,2019,30,Portage,2020,20
2471,WI,Portage,Plover PD,Aggravated Assault,2018,11,Portage,2019,15,Portage,2020,22
2472,WI,Portage,UW-Stevens Point PD,Robbery,2018,0,Portage,2019,0,Portage,2020,0
2473,WI,Portage,Stevens Point PD,Robbery,2018,4,Portage,2019,1,Portage,2020,0
2474,WI,Portage,Portage Co SO,Robbery,2018,0,Portage,2019,0,Portage,2020,0
2475,WI,Portage,Plover PD,Robbery,2018,0,Portage,2019,1,Portage,2020,0
2476,WI,Portage,UW-Stevens Point PD,Rape - revised 2017,2018,1,Portage,2019,2,Portage,2020,2
2477,WI,Portage,Stevens Point PD,Rape - revised 2017,2018,4,Portage,2019,8,Portage,2020,9
2478,WI,Portage,Portage Co SO,Rape - revised 2017,2018,6,Portage,2019,10,Portage,2020,8
2479,WI,Portage,Plover PD,Rape - revised 2017,2018,3,Portage,2019,4,Portage,2020,6
2480,WI,Portage,UW-Stevens Point PD,Homicide,2018,0,Portage,2019,0,Portage,2020,0
2481,WI,Portage,Stevens Point PD,Homicide,2018,0,Portage,2019,0,Portage,2020,0
2482,WI,Portage,Portage Co SO,Homicide,2018,1,Portage,2019,0,Portage,2020,1
2483,WI,Portage,Plover PD,Homicide,2018,0,Portage,2019,0,Portage,2020,1
2484,WI,Price,Price Co SO,Simple Assault,2018,23,Price,2019,19,Price,2020,32
2485,WI,Price,Phillips PD,Simple Assault,2018,12,Price,2019,9,Price,2020,16
2486,WI,Price,Park Falls PD,Simple Assault,2018,0,Price,2019,0,Price,2020,0
2487,WI,Price,Price Co SO,Arson,2018,1,Price,2019,0,Price,2020,1
2488,WI,Price,Phillips PD,Arson,2018,0,Price,2019,0,Price,2020,0
2489,WI,Price,Park Falls PD,Arson,2018,0,Price,2019,0,Price,2020,0
2490,WI,Price,Price Co SO,Motor Vehicle Theft,2018,4,Price,2019,2,Price,2020,4
2491,WI,Price,Phillips PD,Motor Vehicle Theft,2018,1,Price,2019,0,Price,2020,2
2492,WI,Price,Park Falls PD,Motor Vehicle Theft,2018,0,Price,2019,0,Price,2020,0
2493,WI,Price,Price Co SO,Larceny Theft,2018,54,Price,2019,38,Price,2020,64
2494,WI,Price,Phillips PD,Larceny Theft,2018,16,Price,2019,11,Price,2020,17
2495,WI,Price,Park Falls PD,Larceny Theft,2018,1,Price,2019,6,Price,2020,0
2496,WI,Price,Price Co SO,Burglary,2018,16,Price,2019,33,Price,2020,16
2497,WI,Price,Phillips PD,Burglary,2018,2,Price,2019,2,Price,2020,3
2498,WI,Price,Park Falls PD,Burglary,2018,0,Price,2019,0,Price,2020,0
2499,WI,Price,Price Co SO,Aggravated Assault,2018,7,Price,2019,4,Price,2020,3
2500,WI,Price,Phillips PD,Aggravated Assault,2018,1,Price,2019,1,Price,2020,2
2501,WI,Price,Park Falls PD,Aggravated Assault,2018,7,Price,2019,5,Price,2020,0
2502,WI,Price,Price Co SO,Robbery,2018,0,Price,2019,0,Price,2020,1
2503,WI,Price,Phillips PD,Robbery,2018,0,Price,2019,0,Price,2020,0
2504,WI,Price,Park Falls PD,Robbery,2018,0,Price,2019,1,Price,2020,0
2505,WI,Price,Price Co SO,Rape - revised 2017,2018,4,Price,2019,0,Price,2020,1
2506,WI,Price,Phillips PD,Rape - revised 2017,2018,0,Price,2019,0,Price,2020,1
2507,WI,Price,Park Falls PD,Rape - revised 2017,2018,0,Price,2019,0,Price,2020,0
2508,WI,Price,Price Co SO,Homicide,2018,0,Price,2019,0,Price,2020,0
2509,WI,Price,Phillips PD,Homicide,2018,0,Price,2019,0,Price,2020,0
2510,WI,Price,Park Falls PD,Homicide,2018,0,Price,2019,0,Price,2020,0
2511,WI,Racine,Wind Point PD,Simple Assault,2018,0,Racine,2019,3,Racine,2020,1
2512,WI,Racine,Waterford Township,Simple Assault,2018,18,Racine,2019,8,Racine,2020,14
2513,WI,Racine,Sturtevant PD,Simple Assault,2018,13,Racine,2019,12,Racine,2020,15
2514,WI,Racine,Racine PD,Simple Assault,2018,690,Racine,2019,518,Racine,2020,640
2515,WI,Racine,Racine Co SO,Simple Assault,2018,102,Racine,2019,145,Racine,2020,122
2516,WI,Racine,Mount Pleasant PD,Simple Assault,2018,105,Racine,2019,116,Racine,2020,103
2517,WI,Racine,Caledonia PD,Simple Assault,2018,54,Racine,2019,63,Racine,2020,49
2518,WI,Racine,Burlington PD,Simple Assault,2018,60,Racine,2019,52,Racine,2020,39
2519,WI,Racine,Wind Point PD,Arson,2018,0,Racine,2019,0,Racine,2020,0
2520,WI,Racine,Waterford Township,Arson,2018,0,Racine,2019,0,Racine,2020,0
2521,WI,Racine,Sturtevant PD,Arson,2018,0,Racine,2019,0,Racine,2020,0
2522,WI,Racine,Racine PD,Arson,2018,17,Racine,2019,5,Racine,2020,17
2523,WI,Racine,Racine Co SO,Arson,2018,0,Racine,2019,0,Racine,2020,1
2524,WI,Racine,Mount Pleasant PD,Arson,2018,1,Racine,2019,1,Racine,2020,1
2525,WI,Racine,Caledonia PD,Arson,2018,1,Racine,2019,0,Racine,2020,0
2526,WI,Racine,Burlington PD,Arson,2018,2,Racine,2019,0,Racine,2020,1
2527,WI,Racine,Wind Point PD,Motor Vehicle Theft,2018,0,Racine,2019,0,Racine,2020,0
2528,WI,Racine,Waterford Township,Motor Vehicle Theft,2018,2,Racine,2019,3,Racine,2020,3
2529,WI,Racine,Sturtevant PD,Motor Vehicle Theft,2018,3,Racine,2019,4,Racine,2020,2
2530,WI,Racine,Racine PD,Motor Vehicle Theft,2018,120,Racine,2019,111,Racine,2020,147
2531,WI,Racine,Racine Co SO,Motor Vehicle Theft,2018,15,Racine,2019,12,Racine,2020,21
2532,WI,Racine,Mount Pleasant PD,Motor Vehicle Theft,2018,25,Racine,2019,25,Racine,2020,21
2533,WI,Racine,Caledonia PD,Motor Vehicle Theft,2018,4,Racine,2019,10,Racine,2020,12
2534,WI,Racine,Burlington PD,Motor Vehicle Theft,2018,3,Racine,2019,4,Racine,2020,2
2535,WI,Racine,Wind Point PD,Larceny Theft,2018,3,Racine,2019,2,Racine,2020,9
2536,WI,Racine,Waterford Township,Larceny Theft,2018,37,Racine,2019,24,Racine,2020,70
2537,WI,Racine,Sturtevant PD,Larceny Theft,2018,31,Racine,2019,26,Racine,2020,20
2538,WI,Racine,Racine PD,Larceny Theft,2018,"1,202",Racine,2019,755,Racine,2020,937
2539,WI,Racine,Racine Co SO,Larceny Theft,2018,149,Racine,2019,115,Racine,2020,103
2540,WI,Racine,Mount Pleasant PD,Larceny Theft,2018,475,Racine,2019,469,Racine,2020,437
2541,WI,Racine,Caledonia PD,Larceny Theft,2018,106,Racine,2019,87,Racine,2020,121
2542,WI,Racine,Burlington PD,Larceny Theft,2018,93,Racine,2019,77,Racine,2020,113
2543,WI,Racine,Wind Point PD,Burglary,2018,2,Racine,2019,0,Racine,2020,2
2544,WI,Racine,Waterford Township,Burglary,2018,15,Racine,2019,4,Racine,2020,11
2545,WI,Racine,Sturtevant PD,Burglary,2018,8,Racine,2019,2,Racine,2020,2
2546,WI,Racine,Racine PD,Burglary,2018,352,Racine,2019,239,Racine,2020,330
2547,WI,Racine,Racine Co SO,Burglary,2018,44,Racine,2019,27,Racine,2020,29
2548,WI,Racine,Mount Pleasant PD,Burglary,2018,72,Racine,2019,46,Racine,2020,39
2549,WI,Racine,Caledonia PD,Burglary,2018,35,Racine,2019,20,Racine,2020,34
2550,WI,Racine,Burlington PD,Burglary,2018,14,Racine,2019,6,Racine,2020,8
2551,WI,Racine,Wind Point PD,Aggravated Assault,2018,0,Racine,2019,0,Racine,2020,0
2552,WI,Racine,Waterford Township,Aggravated Assault,2018,7,Racine,2019,0,Racine,2020,1
2553,WI,Racine,Sturtevant PD,Aggravated Assault,2018,3,Racine,2019,4,Racine,2020,1
2554,WI,Racine,Racine PD,Aggravated Assault,2018,297,Racine,2019,221,Racine,2020,306
2555,WI,Racine,Racine Co SO,Aggravated Assault,2018,17,Racine,2019,21,Racine,2020,21
2556,WI,Racine,Mount Pleasant PD,Aggravated Assault,2018,15,Racine,2019,27,Racine,2020,35
2557,WI,Racine,Caledonia PD,Aggravated Assault,2018,17,Racine,2019,21,Racine,2020,20
2558,WI,Racine,Burlington PD,Aggravated Assault,2018,14,Racine,2019,7,Racine,2020,15
2559,WI,Racine,Wind Point PD,Robbery,2018,0,Racine,2019,1,Racine,2020,0
2560,WI,Racine,Waterford Township,Robbery,2018,0,Racine,2019,0,Racine,2020,0
2561,WI,Racine,Sturtevant PD,Robbery,2018,0,Racine,2019,1,Racine,2020,0
2562,WI,Racine,Racine PD,Robbery,2018,80,Racine,2019,62,Racine,2020,90
2563,WI,Racine,Racine Co SO,Robbery,2018,4,Racine,2019,5,Racine,2020,3
2564,WI,Racine,Mount Pleasant PD,Robbery,2018,5,Racine,2019,6,Racine,2020,11
2565,WI,Racine,Caledonia PD,Robbery,2018,3,Racine,2019,0,Racine,2020,0
2566,WI,Racine,Burlington PD,Robbery,2018,0,Racine,2019,0,Racine,2020,1
2567,WI,Racine,Wind Point PD,Rape - revised 2017,2018,0,Racine,2019,0,Racine,2020,0
2568,WI,Racine,Waterford Township,Rape - revised 2017,2018,1,Racine,2019,0,Racine,2020,0
2569,WI,Racine,Sturtevant PD,Rape - revised 2017,2018,0,Racine,2019,0,Racine,2020,4
2570,WI,Racine,Racine PD,Rape - revised 2017,2018,58,Racine,2019,53,Racine,2020,40
2571,WI,Racine,Racine Co SO,Rape - revised 2017,2018,0,Racine,2019,1,Racine,2020,10
2572,WI,Racine,Mount Pleasant PD,Rape - revised 2017,2018,3,Racine,2019,8,Racine,2020,4
2573,WI,Racine,Caledonia PD,Rape - revised 2017,2018,0,Racine,2019,1,Racine,2020,1
2574,WI,Racine,Burlington PD,Rape - revised 2017,2018,2,Racine,2019,0,Racine,2020,1
2575,WI,Racine,Wind Point PD,Homicide,2018,0,Racine,2019,0,Racine,2020,0
2576,WI,Racine,Waterford Township,Homicide,2018,0,Racine,2019,0,Racine,2020,0
2577,WI,Racine,Sturtevant PD,Homicide,2018,0,Racine,2019,0,Racine,2020,0
2578,WI,Racine,Racine PD,Homicide,2018,6,Racine,2019,7,Racine,2020,2
2579,WI,Racine,Racine Co SO,Homicide,2018,0,Racine,2019,1,Racine,2020,1
2580,WI,Racine,Mount Pleasant PD,Homicide,2018,0,Racine,2019,0,Racine,2020,0
2581,WI,Racine,Caledonia PD,Homicide,2018,0,Racine,2019,0,Racine,2020,0
2582,WI,Racine,Burlington PD,Homicide,2018,0,Racine,2019,0,Racine,2020,0
2583,WI,Richland,Richland Co SO,Simple Assault,2018,0,Richland,2019,4,Richland,2020,20
2584,WI,Richland,Richland Center PD,Simple Assault,2018,25,Richland,2019,11,Richland,2020,12
2585,WI,Richland,Richland Co SO,Arson,2018,0,Richland,2019,0,Richland,2020,0
2586,WI,Richland,Richland Center PD,Arson,2018,0,Richland,2019,0,Richland,2020,0
2587,WI,Richland,Richland Co SO,Motor Vehicle Theft,2018,4,Richland,2019,5,Richland,2020,3
2588,WI,Richland,Richland Center PD,Motor Vehicle Theft,2018,2,Richland,2019,5,Richland,2020,2
2589,WI,Richland,Richland Co SO,Larceny Theft,2018,3,Richland,2019,19,Richland,2020,17
2590,WI,Richland,Richland Center PD,Larceny Theft,2018,46,Richland,2019,44,Richland,2020,31
2591,WI,Richland,Richland Co SO,Burglary,2018,4,Richland,2019,16,Richland,2020,3
2592,WI,Richland,Richland Center PD,Burglary,2018,10,Richland,2019,6,Richland,2020,0
2593,WI,Richland,Richland Co SO,Aggravated Assault,2018,0,Richland,2019,3,Richland,2020,3
2594,WI,Richland,Richland Center PD,Aggravated Assault,2018,5,Richland,2019,7,Richland,2020,3
2595,WI,Richland,Richland Co SO,Robbery,2018,0,Richland,2019,0,Richland,2020,1
2596,WI,Richland,Richland Center PD,Robbery,2018,0,Richland,2019,0,Richland,2020,0
2597,WI,Richland,Richland Co SO,Rape - revised 2017,2018,0,Richland,2019,2,Richland,2020,3
2598,WI,Richland,Richland Center PD,Rape - revised 2017,2018,2,Richland,2019,4,Richland,2020,3
2599,WI,Richland,Richland Co SO,Homicide,2018,0,Richland,2019,0,Richland,2020,0
2600,WI,Richland,Richland Center PD,Homicide,2018,0,Richland,2019,0,Richland,2020,0
2601,WI,Rock,Rock Co SO,Simple Assault,2018,204,Rock,2019,163,Rock,2020,152
2602,WI,Rock,Milton Township PD,Simple Assault,2018,0,Rock,2019,0,Rock,2020,0
2603,WI,Rock,Milton PD,Simple Assault,2018,27,Rock,2019,22,Rock,2020,30
2604,WI,Rock,Janesville PD,Simple Assault,2018,545,Rock,2019,515,Rock,2020,410
2605,WI,Rock,Fulton Town PD,Simple Assault,2018,0,Rock,2019,0,Rock,2020,0
2606,WI,Rock,Evansville PD,Simple Assault,2018,34,Rock,2019,13,Rock,2020,17
2607,WI,Rock,Edgerton PD,Simple Assault,2018,12,Rock,2019,21,Rock,2020,20
2608,WI,Rock,Clinton PD,Simple Assault,2018,6,Rock,2019,4,Rock,2020,7
2609,WI,Rock,Beloit Town PD,Simple Assault,2018,24,Rock,2019,28,Rock,2020,40
2610,WI,Rock,Beloit PD,Simple Assault,2018,339,Rock,2019,398,Rock,2020,383
2611,WI,Rock,Rock Co SO,Arson,2018,1,Rock,2019,1,Rock,2020,1
2612,WI,Rock,Milton Township PD,Arson,2018,0,Rock,2019,0,Rock,2020,0
2613,WI,Rock,Milton PD,Arson,2018,0,Rock,2019,0,Rock,2020,0
2614,WI,Rock,Janesville PD,Arson,2018,4,Rock,2019,6,Rock,2020,7
2615,WI,Rock,Fulton Town PD,Arson,2018,0,Rock,2019,0,Rock,2020,0
2616,WI,Rock,Evansville PD,Arson,2018,0,Rock,2019,0,Rock,2020,0
2617,WI,Rock,Edgerton PD,Arson,2018,0,Rock,2019,0,Rock,2020,0
2618,WI,Rock,Clinton PD,Arson,2018,1,Rock,2019,0,Rock,2020,0
2619,WI,Rock,Beloit Town PD,Arson,2018,0,Rock,2019,0,Rock,2020,0
2620,WI,Rock,Beloit PD,Arson,2018,9,Rock,2019,11,Rock,2020,12
2621,WI,Rock,Rock Co SO,Motor Vehicle Theft,2018,20,Rock,2019,24,Rock,2020,14
2622,WI,Rock,Milton Township PD,Motor Vehicle Theft,2018,1,Rock,2019,0,Rock,2020,0
2623,WI,Rock,Milton PD,Motor Vehicle Theft,2018,2,Rock,2019,4,Rock,2020,6
2624,WI,Rock,Janesville PD,Motor Vehicle Theft,2018,61,Rock,2019,42,Rock,2020,56
2625,WI,Rock,Fulton Town PD,Motor Vehicle Theft,2018,0,Rock,2019,1,Rock,2020,0
2626,WI,Rock,Evansville PD,Motor Vehicle Theft,2018,1,Rock,2019,0,Rock,2020,0
2627,WI,Rock,Edgerton PD,Motor Vehicle Theft,2018,0,Rock,2019,2,Rock,2020,1
2628,WI,Rock,Clinton PD,Motor Vehicle Theft,2018,2,Rock,2019,0,Rock,2020,3
2629,WI,Rock,Beloit Town PD,Motor Vehicle Theft,2018,8,Rock,2019,8,Rock,2020,11
2630,WI,Rock,Beloit PD,Motor Vehicle Theft,2018,36,Rock,2019,71,Rock,2020,74
2631,WI,Rock,Rock Co SO,Larceny Theft,2018,241,Rock,2019,163,Rock,2020,157
2632,WI,Rock,Milton Township PD,Larceny Theft,2018,4,Rock,2019,4,Rock,2020,1
2633,WI,Rock,Milton PD,Larceny Theft,2018,53,Rock,2019,53,Rock,2020,28
2634,WI,Rock,Janesville PD,Larceny Theft,2018,"1,455",Rock,2019,"1,398",Rock,2020,"1,200"
2635,WI,Rock,Fulton Town PD,Larceny Theft,2018,1,Rock,2019,2,Rock,2020,2
2636,WI,Rock,Evansville PD,Larceny Theft,2018,35,Rock,2019,36,Rock,2020,10
2637,WI,Rock,Edgerton PD,Larceny Theft,2018,44,Rock,2019,53,Rock,2020,38
2638,WI,Rock,Clinton PD,Larceny Theft,2018,12,Rock,2019,11,Rock,2020,31
2639,WI,Rock,Beloit Town PD,Larceny Theft,2018,70,Rock,2019,95,Rock,2020,79
2640,WI,Rock,Beloit PD,Larceny Theft,2018,735,Rock,2019,930,Rock,2020,881
2641,WI,Rock,Rock Co SO,Burglary,2018,122,Rock,2019,57,Rock,2020,42
2642,WI,Rock,Milton Township PD,Burglary,2018,1,Rock,2019,1,Rock,2020,0
2643,WI,Rock,Milton PD,Burglary,2018,4,Rock,2019,12,Rock,2020,3
2644,WI,Rock,Janesville PD,Burglary,2018,281,Rock,2019,137,Rock,2020,136
2645,WI,Rock,Fulton Town PD,Burglary,2018,0,Rock,2019,1,Rock,2020,0
2646,WI,Rock,Evansville PD,Burglary,2018,2,Rock,2019,1,Rock,2020,2
2647,WI,Rock,Edgerton PD,Burglary,2018,8,Rock,2019,1,Rock,2020,2
2648,WI,Rock,Clinton PD,Burglary,2018,7,Rock,2019,1,Rock,2020,2
2649,WI,Rock,Beloit Town PD,Burglary,2018,25,Rock,2019,23,Rock,2020,20
2650,WI,Rock,Beloit PD,Burglary,2018,116,Rock,2019,123,Rock,2020,117
2651,WI,Rock,Rock Co SO,Aggravated Assault,2018,17,Rock,2019,36,Rock,2020,29
2652,WI,Rock,Milton Township PD,Aggravated Assault,2018,0,Rock,2019,0,Rock,2020,0
2653,WI,Rock,Milton PD,Aggravated Assault,2018,6,Rock,2019,6,Rock,2020,3
2654,WI,Rock,Janesville PD,Aggravated Assault,2018,108,Rock,2019,81,Rock,2020,74
2655,WI,Rock,Fulton Town PD,Aggravated Assault,2018,0,Rock,2019,0,Rock,2020,0
2656,WI,Rock,Evansville PD,Aggravated Assault,2018,4,Rock,2019,0,Rock,2020,0
2657,WI,Rock,Edgerton PD,Aggravated Assault,2018,1,Rock,2019,1,Rock,2020,0
2658,WI,Rock,Clinton PD,Aggravated Assault,2018,0,Rock,2019,4,Rock,2020,0
2659,WI,Rock,Beloit Town PD,Aggravated Assault,2018,5,Rock,2019,3,Rock,2020,11
2660,WI,Rock,Beloit PD,Aggravated Assault,2018,87,Rock,2019,100,Rock,2020,121
2661,WI,Rock,Rock Co SO,Robbery,2018,3,Rock,2019,4,Rock,2020,3
2662,WI,Rock,Milton Township PD,Robbery,2018,0,Rock,2019,0,Rock,2020,0
2663,WI,Rock,Milton PD,Robbery,2018,0,Rock,2019,3,Rock,2020,0
2664,WI,Rock,Janesville PD,Robbery,2018,27,Rock,2019,28,Rock,2020,36
2665,WI,Rock,Fulton Town PD,Robbery,2018,0,Rock,2019,0,Rock,2020,0
2666,WI,Rock,Evansville PD,Robbery,2018,0,Rock,2019,0,Rock,2020,0
2667,WI,Rock,Edgerton PD,Robbery,2018,1,Rock,2019,0,Rock,2020,1
2668,WI,Rock,Clinton PD,Robbery,2018,0,Rock,2019,2,Rock,2020,0
2669,WI,Rock,Beloit Town PD,Robbery,2018,1,Rock,2019,2,Rock,2020,1
2670,WI,Rock,Beloit PD,Robbery,2018,32,Rock,2019,31,Rock,2020,34
2671,WI,Rock,Rock Co SO,Rape - revised 2017,2018,15,Rock,2019,16,Rock,2020,8
2672,WI,Rock,Milton Township PD,Rape - revised 2017,2018,0,Rock,2019,0,Rock,2020,0
2673,WI,Rock,Milton PD,Rape - revised 2017,2018,0,Rock,2019,0,Rock,2020,0
2674,WI,Rock,Janesville PD,Rape - revised 2017,2018,36,Rock,2019,38,Rock,2020,31
2675,WI,Rock,Fulton Town PD,Rape - revised 2017,2018,0,Rock,2019,0,Rock,2020,0
2676,WI,Rock,Evansville PD,Rape - revised 2017,2018,0,Rock,2019,0,Rock,2020,0
2677,WI,Rock,Edgerton PD,Rape - revised 2017,2018,0,Rock,2019,0,Rock,2020,1
2678,WI,Rock,Clinton PD,Rape - revised 2017,2018,0,Rock,2019,0,Rock,2020,0
2679,WI,Rock,Beloit Town PD,Rape - revised 2017,2018,1,Rock,2019,2,Rock,2020,1
2680,WI,Rock,Beloit PD,Rape - revised 2017,2018,34,Rock,2019,20,Rock,2020,26
2681,WI,Rock,Rock Co SO,Homicide,2018,0,Rock,2019,0,Rock,2020,1
2682,WI,Rock,Milton Township PD,Homicide,2018,0,Rock,2019,0,Rock,2020,0
2683,WI,Rock,Milton PD,Homicide,2018,0,Rock,2019,0,Rock,2020,0
2684,WI,Rock,Janesville PD,Homicide,2018,1,Rock,2019,1,Rock,2020,4
2685,WI,Rock,Fulton Town PD,Homicide,2018,0,Rock,2019,0,Rock,2020,0
2686,WI,Rock,Evansville PD,Homicide,2018,0,Rock,2019,0,Rock,2020,0
2687,WI,Rock,Edgerton PD,Homicide,2018,0,Rock,2019,0,Rock,2020,0
2688,WI,Rock,Clinton PD,Homicide,2018,0,Rock,2019,0,Rock,2020,0
2689,WI,Rock,Beloit Town PD,Homicide,2018,0,Rock,2019,0,Rock,2020,0
2690,WI,Rock,Beloit PD,Homicide,2018,1,Rock,2019,4,Rock,2020,2
2691,WI,Rusk,Rusk Co SO,Simple Assault,2018,13,Rusk,2019,15,Rusk,2020,48
2692,WI,Rusk,Ladysmith PD,Simple Assault,2018,1,Rusk,2019,0,Rusk,2020,0
2693,WI,Rusk,Rusk Co SO,Arson,2018,1,Rusk,2019,0,Rusk,2020,1
2694,WI,Rusk,Ladysmith PD,Arson,2018,1,Rusk,2019,1,Rusk,2020,0
2695,WI,Rusk,Rusk Co SO,Motor Vehicle Theft,2018,4,Rusk,2019,3,Rusk,2020,5
2696,WI,Rusk,Ladysmith PD,Motor Vehicle Theft,2018,0,Rusk,2019,0,Rusk,2020,0
2697,WI,Rusk,Rusk Co SO,Larceny Theft,2018,19,Rusk,2019,27,Rusk,2020,23
2698,WI,Rusk,Ladysmith PD,Larceny Theft,2018,21,Rusk,2019,22,Rusk,2020,21
2699,WI,Rusk,Rusk Co SO,Burglary,2018,13,Rusk,2019,14,Rusk,2020,7
2700,WI,Rusk,Ladysmith PD,Burglary,2018,3,Rusk,2019,3,Rusk,2020,1
2701,WI,Rusk,Rusk Co SO,Aggravated Assault,2018,7,Rusk,2019,8,Rusk,2020,24
2702,WI,Rusk,Ladysmith PD,Aggravated Assault,2018,5,Rusk,2019,2,Rusk,2020,3
2703,WI,Rusk,Rusk Co SO,Robbery,2018,1,Rusk,2019,1,Rusk,2020,1
2704,WI,Rusk,Ladysmith PD,Robbery,2018,0,Rusk,2019,0,Rusk,2020,0
2705,WI,Rusk,Rusk Co SO,Rape - revised 2017,2018,7,Rusk,2019,4,Rusk,2020,6
2706,WI,Rusk,Ladysmith PD,Rape - revised 2017,2018,1,Rusk,2019,1,Rusk,2020,0
2707,WI,Rusk,Rusk Co SO,Homicide,2018,1,Rusk,2019,0,Rusk,2020,3
2708,WI,Rusk,Ladysmith PD,Homicide,2018,0,Rusk,2019,0,Rusk,2020,0
2709,WI,Sauk,Spring Green PD,Simple Assault,2018,0,Sauk,2019,0,Sauk,2020,2
2710,WI,Sauk,Sauk-Prairie PD,Simple Assault,2018,4,Sauk,2019,1,Sauk,2020,9
2711,WI,Sauk,Sauk Co SO,Simple Assault,2018,86,Sauk,2019,92,Sauk,2020,71
2712,WI,Sauk,Reedsburg PD,Simple Assault,2018,28,Sauk,2019,33,Sauk,2020,26
